region id,original country,city id,city,lat,lon,region,resources,neighbours,region link,zone_id,battle_start,current country,invader,invader allies,defender allies,battle url,invader points,defender points,war_type,div_1,epic_1,end_t_1,div_2,epic_2,end_t_2,div_3,epic_3,end_t_3,div_4,epic_4,end_t_4,div_air,epic_air,end_t_air
324,Sweden,415,Malmo,55.604981,13.003822,Scania,,"Bohus, Smaland, Gotaland, Hovedstaden, Nordjylland, Mecklenburg-Western Pomerania, Sjaelland, Lithuania Minor, Pomerania",https://www.erepublik.com/en/main/region/Scania,3.0,1771154706.0,Sweden,Lithuania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870164,0.0,36.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
325,Sweden,416,Orebro,59.2752626,15.2134105,Gotaland,"Grain, Fish, Fruits, Cattle","Svealand, Smaland, Ostlandet, Bohus, Scania, Gotland",https://www.erepublik.com/en/main/region/Gotaland,,,Sweden,,,,,,,,,,,,,,,,,,,,,,
326,Sweden,417,Jonkoping,57.7826137,14.1617876,Smaland,,"Scania, Gotaland, Gotland",https://www.erepublik.com/en/main/region/Smaland,,,Ukraine,,,,,,,,,,,,,,,,,,,,,,
328,Australia,243,Canberra,-35.3082355,149.1242241,New South Wales,,"South Australia, Victoria, Queensland, Auckland",https://www.erepublik.com/en/main/region/New-South-Wales,3.0,1771153385.0,Republic of Moldova,Belarus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870150,1.0,35.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,33.69,0.0,
329,Australia,419,Brisbane,-27.4710107,153.0234489,Queensland,,"Northern Territory, Papua, South Australia, New South Wales, Chimor",https://www.erepublik.com/en/main/region/Queensland,,,Belarus,,,,,,,,,,,,,,,,,,,,,,
330,Australia,420,Adelaide,-34.9286212,138.5999594,South Australia,"Grain, Deer, Neodymium","New South Wales, Victoria, Western Australia, Queensland, Northern Territory, Tasmania",https://www.erepublik.com/en/main/region/South-Australia,8.0,1771151587.0,Australia,Republic of Moldova,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870046,12.0,114.0,direct,0.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,20.14,0.0,
331,Australia,421,Hobart,-42.8819032,147.3238148,Tasmania,"Fish, Fruits, Cattle, Deer","Victoria, South Australia, Canterbury, Otago",https://www.erepublik.com/en/main/region/Tasmania,,,Australia,,,,,,,,,,,,,,,,,,,,,,
332,Australia,422,Melbourne,-37.8113667,144.9718286,Victoria,Magnesium,"South Australia, New South Wales, Tasmania, Canterbury",https://www.erepublik.com/en/main/region/Victoria,1.0,1771153281.0,Poland,Japan,No Allies,Finland,https://www.erepublik.com/en/military/battlefield/870248,0.0,0.0,direct,25.379999999999995,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,77.95,0.0,
333,Australia,423,Perth,-31.932854,115.86194,Western Australia,Sand,"South Australia, KwaZulu Natal, Eastern Cape, Lesser Sunda Islands, Java, Northern Territory",https://www.erepublik.com/en/main/region/Western-Australia,1.0,1771154721.0,Lithuania,Australia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870260,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,19.450000000000003,0.0,,28.659999999999997,0.0,
334,Australia,424,Darwin,-12.4628198,130.8417694,Northern Territory,,"Queensland, Papua, Maluku islands, Lesser Sunda Islands, Western Australia, South Australia",https://www.erepublik.com/en/main/region/Northern-Territory,6.0,1771150209.0,Australia,Belarus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870072,23.0,67.0,direct,99.83,0.0,,50.0,0.0,,50.0,0.0,,99.64,0.0,,31.61,0.0,
336,Switzerland,143,Bern,46.9479222,7.4446085,Deutschschweiz,"Iron, Aluminum, Sand","Romandie, Vorarlberg, Alsace, Baden-Wurttemberg, Piedmont, Svizzera italiana, Graubunden, Bavaria",https://www.erepublik.com/en/main/region/Deutschschweiz,,,Switzerland,,,,,,,,,,,,,,,,,,,,,,
337,Switzerland,157,Geneva,46.1983922,6.1422961,Romandie,"Magnesium, Titanium, Wolfram","Deutschschweiz, Rhone Alps, Franche-comte, Alsace, Aosta Valley, Piedmont",https://www.erepublik.com/en/main/region/Romandie,2.0,1771151405.0,Switzerland,France,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870183,5.0,13.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,48.63,0.0,
338,Switzerland,158,Bellinzona,46.1984944,9.0269178,Svizzera italiana,,"Lombardy, Piedmont, Deutschschweiz, Graubunden",https://www.erepublik.com/en/main/region/Svizzera-italiana,,,Brazil,,,,,,,,,,,,,,,,,,,,,,
339,Switzerland,159,Chur,46.8572621,9.5267305,Graubunden,"Fish, Fruits, Cattle","Tyrol, Vorarlberg, Lombardy, Trentino-South Tyrol, Deutschschweiz, Svizzera italiana",https://www.erepublik.com/en/main/region/Graubunden,,,Switzerland,,,,,,,,,,,,,,,,,,,,,,
340,Austria,425,Eisenstadt,47.84637,16.52796,Burgenland,,"Lower Austria, Styria, Western Transdanubia, Bratislava, Prekmurje",https://www.erepublik.com/en/main/region/Burgenland,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
341,Austria,426,Klagenfurt,46.62794,14.30899,Carinthia,,"Styria, Salzburg, Friuli-Venezia Giulia, Slovenian Littoral, Upper Carniola, Styria and Carinthia",https://www.erepublik.com/en/main/region/Carinthia,,,Austria,,,,,,,,,,,,,,,,,,,,,,
342,Austria,228,Vienna,48.2081743,16.3738189,Lower Austria,,"Burgenland, Styria, Upper Austria, Bratislava, Moravia, Southern Bohemia, Western Slovakia",https://www.erepublik.com/en/main/region/Lower-Austria,3.0,1771153324.0,Poland,Republic of China (Taiwan),No Allies,Finland,https://www.erepublik.com/en/military/battlefield/870153,0.0,36.0,direct,40.49,0.0,,50.0,0.0,,50.0,0.0,,15.829999999999998,0.0,,27.200000000000003,0.0,
343,Austria,428,Linz,48.30694,14.28583,Upper Austria,"Sand, Clay, Wood","Salzburg, Lower Austria, Styria, Bavaria, Southern Bohemia",https://www.erepublik.com/en/main/region/Upper-Austria,,,Poland,,,,,,,,,,,,,,,,,,,,,,
344,Austria,429,Salzburg,47.80949,13.05501,Salzburg,,"Tyrol, Upper Austria, Carinthia, Bavaria, Veneto, Trentino-South Tyrol, Styria",https://www.erepublik.com/en/main/region/Salzburg,,,Austria,,,,,,,,,,,,,,,,,,,,,,
345,Austria,430,Graz,47.070714,15.439504,Styria,"Magnesium, Titanium","Burgenland, Carinthia, Lower Austria, Upper Austria, Salzburg, Styria and Carinthia",https://www.erepublik.com/en/main/region/Styria,10.0,1771151525.0,Austria,Poland,Finland,No Allies,https://www.erepublik.com/en/military/battlefield/870025,115.0,47.0,direct,100.0,0.0,,50.0,0.0,,50.0,0.0,,88.88,0.0,,79.75,0.0,
346,Austria,431,Innsbruck,47.2692124,11.4041024,Tyrol,Cattle,"Vorarlberg, Salzburg, Graubunden, Trentino-South Tyrol, Bavaria",https://www.erepublik.com/en/main/region/Tyrol,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
347,Austria,432,Bregenz,47.50075,9.74231,Vorarlberg,"Fish, Fruits, Cattle, Sand","Tyrol, Bavaria, Deutschschweiz, Graubunden",https://www.erepublik.com/en/main/region/Vorarlberg,,,Austria,,,,,,,,,,,,,,,,,,,,,,
349,Bulgaria,437,Burgas,42.4976779,27.4700254,Burgas,,"Varna, Marmara, Ruse, Plovdiv, Black Sea Coast of Turkey",https://www.erepublik.com/en/main/region/Burgas,,,India,,,,,,,,,,,,,,,,,,,,,,
352,Bulgaria,433,Vidin,43.9937135,22.8764136,Vidin,"Iron, Aluminum","Sofia, Oltenia, Ruse, Eastern Serbia, Southern Serbia",https://www.erepublik.com/en/main/region/Vidin,8.0,1771152008.0,Bulgaria,Cuba,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870053,5.0,121.0,direct,50.0,0.0,,0.0,0.0,,50.0,0.0,,33.17,0.0,,49.73,0.0,
353,Bulgaria,439,Plovdiv,42.1438409,24.7495615,Plovdiv,,"Sofia, Burgas, Ruse, Marmara, Thrace",https://www.erepublik.com/en/main/region/Plovdiv,10.0,1771151884.0,Turkey,Bulgaria,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870015,82.0,99.0,resistance,50.0,0.0,,1.1599999999999966,0.0,,45.21,0.0,,90.53,0.0,,75.34,0.0,
355,Bulgaria,236,Sofia,42.6964917,23.3260106,Sofia,,"Vidin, Plovdiv, Ruse, Thrace, Macedonia, Southern Serbia, Eastern Macedonia",https://www.erepublik.com/en/main/region/Sofia,1.0,1771153521.0,Cuba,Bulgaria,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870251,0.0,0.0,resistance,50.0,0.0,,50.0,0.0,,10.569999999999993,0.0,,28.590000000000003,0.0,,58.24,0.0,
356,Bulgaria,436,Varna,43.2166452,27.9118058,Varna,"Grain, Fish, Fruits, Cattle","Burgas, Ruse, Muntenia, Dobrogea, Taurida, Black Sea Coast of Turkey",https://www.erepublik.com/en/main/region/Varna,,,Turkey,,,,,,,,,,,,,,,,,,,,,,
358,Bulgaria,435,Ruse,43.8495786,25.9552292,Ruse,"Magnesium, Titanium, Wolfram","Varna, Muntenia, Oltenia, Burgas, Plovdiv, Vidin, Sofia",https://www.erepublik.com/en/main/region/Ruse,,,Belarus,,,,,,,,,,,,,,,,,,,,,,
361,China,440,Hefei,31.821448,117.227271,Anhui,,"Zhejiang, Jiangsu, Hubei, Jiangxi, Shanghai, Henan, Hunan",https://www.erepublik.com/en/main/region/Anhui,12.0,1771154464.0,China,Poland,Finland,No Allies,https://www.erepublik.com/en/military/battlefield/869994,52.0,146.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,0.0,0.0,
362,China,441,Fuzhou,26.074508,119.296494,Fujian,,"Zhejiang, Jiangxi, Guangdong, Kyushu, Northern Taiwan, Central Taiwan",https://www.erepublik.com/en/main/region/Fujian,,,China,,,,,,,,,,,,,,,,,,,,,,
363,China,442,Lanzhou,36.05639,103.79222,Gansu,,"Sichuan, Shaanxi, Qinghai, Ningxia, Inner Mongolia, Xinjiang",https://www.erepublik.com/en/main/region/Gansu,7.0,1771149425.0,Sweden,Portugal,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870056,43.0,78.0,direct,50.0,0.0,1771154884.0,50.0,0.0,1771154884.0,50.0,0.0,1771154884.0,44.83,0.0,,66.63,0.0,1771154943.0
364,China,443,Guangzhou,23.129163,113.264435,Guangdong,,"Hunan, Fujian, Jiangxi, Hainan, Guangxi, Luzon, Southern Taiwan",https://www.erepublik.com/en/main/region/Guangdong,,,China,,,,,,,,,,,,,,,,,,,,,,
368,China,447,Harbin,45.803775,126.534967,Heilongjiang,,"Jilin, Far Eastern Russia, Inner Mongolia",https://www.erepublik.com/en/main/region/Heilongjiang,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
370,China,449,Wuhan,30.593099,114.305393,Hubei,,"Hunan, Anhui, Jiangxi, Henan, Shaanxi, Chongqing",https://www.erepublik.com/en/main/region/Hubei,,,Latvia,,,,,,,,,,,,,,,,,,,,,,
371,China,450,Changsha,28.228209,112.938814,Hunan,,"Hubei, Jiangxi, Guangdong, Guizhou, Chongqing, Anhui, Guangxi",https://www.erepublik.com/en/main/region/Hunan,,,Poland,,,,,,,,,,,,,,,,,,,,,,
372,China,451,Nanjing,32.060255,118.796877,Jiangsu,,"Zhejiang, Anhui, Shandong, Shanghai, Jeollanam-do, Jeju, Chungcheongnam-do, Jeollabuk-do",https://www.erepublik.com/en/main/region/Jiangsu,8.0,1771155484.0,Lithuania,China,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870064,22.0,104.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
373,China,452,Nanchang,28.68316,115.858089,Jiangxi,,"Hunan, Fujian, Guangdong, Zhejiang, Hubei, Anhui",https://www.erepublik.com/en/main/region/Jiangxi,,,China,,,,,,,,,,,,,,,,,,,,,,
375,China,454,Shenyang,41.80572,123.43147,Liaoning,,"Jilin, Beijing, Shandong, Pyongan, Inner Mongolia",https://www.erepublik.com/en/main/region/Liaoning,,,China,,,,,,,,,,,,,,,,,,,,,,
377,China,456,Xi'an,34.341568,108.940175,Shaanxi,,"Sichuan, Gansu, Shanxi, Hubei, Henan, Ningxia, Chongqing, Inner Mongolia",https://www.erepublik.com/en/main/region/Shaanxi,3.0,1771153745.0,Portugal,Romania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870152,0.0,36.0,direct,50.0,0.0,,50.0,0.0,,3.8499999999999943,0.0,,48.66,0.0,,45.87,0.0,
378,China,458,Jinan,36.650997,117.120497,Shandong,,"Henan, Jiangsu, Gyeonggi-do, Chungcheongnam-do, Jeollabuk-do, Liaoning, Beijing",https://www.erepublik.com/en/main/region/Shandong,9.0,1771149244.0,Republic of Moldova,South Korea,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870042,24.0,135.0,direct,50.0,0.0,1771154704.0,50.0,0.0,1771154764.0,100.0,0.0,,91.15,0.0,1771154764.0,48.78,0.0,1771155064.0
379,China,457,Taiyuan,37.87059,112.548879,Shanxi,,"Inner Mongolia, Henan, Shaanxi, Ningxia, Beijing",https://www.erepublik.com/en/main/region/Shanxi,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,
380,China,459,Chengdu,30.658601,104.064856,Sichuan,"Grain, Fruits, Cattle","Shaanxi, Gansu, Yunnan, Tibet, Chongqing, Henan",https://www.erepublik.com/en/main/region/Sichuan,11.0,1771150384.0,China,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/869997,51.0,129.0,direct,50.0,0.0,,44.44,0.0,,50.0,0.0,,100.0,0.0,,41.52,0.0,
381,China,460,Kunming,24.880182,102.832861,Yunnan,,"Sichuan, Guizhou, Guangxi, Tibet, Chongqing",https://www.erepublik.com/en/main/region/Yunnan,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
382,China,461,Hangzhou,30.274089,120.155069,Zhejiang,Fish,"Fujian, Shanghai, Anhui, Jiangxi, Jiangsu, Kyushu",https://www.erepublik.com/en/main/region/Zhejiang,,,China,,,,,,,,,,,,,,,,,,,,,,
384,China,444,Guiyang,26.647449,106.630143,Guizhou,,"Hunan, Guangxi, Yunnan, Chongqing",https://www.erepublik.com/en/main/region/Guizhou,,,Iran,,,,,,,,,,,,,,,,,,,,,,
385,China,445,Haikou,20.030793,110.328859,Hainan,,"Guangdong, Guangxi, Luzon, Southern Taiwan",https://www.erepublik.com/en/main/region/Hainan,10.0,1771151644.0,Republic of Moldova,Republic of China (Taiwan),No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870031,37.0,125.0,direct,50.0,0.0,,50.0,0.0,,100.0,0.0,,95.16,0.0,,41.78,0.0,
386,China,448,Zhengzhou,34.7466,113.625368,Henan,,"Shandong, Shanxi, Hubei, Shaanxi, Anhui, Beijing, Sichuan",https://www.erepublik.com/en/main/region/Henan,,,Romania,,,,,,,,,,,,,,,,,,,,,,
387,China,453,Changchun,43.817084,125.323542,Jilin,,"Heilongjiang, Liaoning, Far Eastern Russia, Chagang, Ryanggang, Hamgyong, Pyongan, Inner Mongolia",https://www.erepublik.com/en/main/region/Jilin,,,China,,,,,,,,,,,,,,,,,,,,,,
389,China,455,Xining,36.617144,101.778228,Qinghai,,"Gansu, Xinjiang, Ningxia, Tibet",https://www.erepublik.com/en/main/region/Qinghai,,,Cyprus,,,,,,,,,,,,,,,,,,,,,,
390,China,462,Nanning,22.817239,108.366129,Guangxi,,"Guangdong, Guizhou, Hainan, Yunnan, Hunan",https://www.erepublik.com/en/main/region/Guangxi,6.0,1771153084.0,China,Republic of Moldova,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870084,12.0,78.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,62.78,0.0,
391,China,463,Hohhot,40.842299,111.749138,Inner Mongolia,,"Beijing, Shanxi, Ningxia, Eastern Siberia, Heilongjiang, Shaanxi, Jilin, Gansu, Xinjiang, Liaoning",https://www.erepublik.com/en/main/region/Inner-Mongolia,,,China,,,,,,,,,,,,,,,,,,,,,,
392,China,464,Yinchuan,38.487194,106.230909,Ningxia,,"Inner Mongolia, Gansu, Shaanxi, Qinghai, Shanxi",https://www.erepublik.com/en/main/region/Ningxia,,,China,,,,,,,,,,,,,,,,,,,,,,
393,China,465,Urumqi,43.825645,87.616823,Xinjiang,,"Qinghai, Tibet, Western Siberia, Jammu and Kashmir, North-West Frontier Province, Inner Mongolia, Gansu",https://www.erepublik.com/en/main/region/Xinjiang,4.0,1771151465.0,China,Sweden,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870115,19.0,35.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,46.81,0.0,,20.069999999999993,0.0,
394,China,466,Lhasa,29.645554,91.140856,Tibet,Limestone,"Yunnan, Sichuan, Xinjiang, Qinghai, North Eastern India, Jammu and Kashmir, Northern India, West Bengal",https://www.erepublik.com/en/main/region/Tibet,,,North Macedonia,,,,,,,,,,,,,,,,,,,,,,
395,China,9,Beijing,39.90403,116.407526,Beijing,Aluminum,"Inner Mongolia, Liaoning, Shanxi, Henan, Shandong",https://www.erepublik.com/en/main/region/Beijing,9.0,1771155428.0,China,Romania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870044,40.0,104.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
396,China,468,Chongqing,29.56301,106.551557,Chongqing,,"Sichuan, Guizhou, Hunan, Shaanxi, Yunnan, Hubei",https://www.erepublik.com/en/main/region/Chongqing,,,China,,,,,,,,,,,,,,,,,,,,,,
397,China,467,Shanghai,31.230393,121.473704,Shanghai,,"Zhejiang, Anhui, Jiangsu, Kyushu",https://www.erepublik.com/en/main/region/Shanghai,,,Romania,,,,,,,,,,,,,,,,,,,,,,
413,Greece,482,Alexandroupoli,40.8457193,25.873962,Thrace,,"Macedonia, Marmara, Plovdiv, Sofia, Aegean Islands",https://www.erepublik.com/en/main/region/Thrace,,,Finland,,,,,,,,,,,,,,,,,,,,,,
414,Greece,483,Thessaloniki,40.6393495,22.9446064,Macedonia,,"Thrace, Thessaly, Sofia, Epirus, Central Greece, Aegean Islands, Povardarie, Western Macedonia, Eastern Macedonia, Southeastern Albania",https://www.erepublik.com/en/main/region/Macedonia,1.0,1771151061.0,Greece,North Macedonia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870233,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,2.280000000000001,0.0,,36.67,0.0,,38.07,0.0,
415,Greece,490,Larissa,39.6390224,22.4191254,Thessaly,,"Central Greece, Macedonia, Epirus",https://www.erepublik.com/en/main/region/Thessaly,11.0,1771153444.0,Hungary,Greece,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870020,43.0,138.0,direct,50.0,0.0,,50.0,0.0,,91.36,0.0,,100.0,0.0,,100.0,0.0,
416,Greece,484,Ioannina,39.6675,20.85083,Epirus,,"Thessaly, Central Greece, Macedonia, Ionian Islands, Albanian Coast, Southeastern Albania",https://www.erepublik.com/en/main/region/Epirus,,,Greece,,,,,,,,,,,,,,,,,,,,,,
417,Greece,485,Lamia,38.8959734,22.4349003,Central Greece,,"Thessaly, Attica, Peloponnese, Epirus, Macedonia, Aegean Islands, Ionian Islands",https://www.erepublik.com/en/main/region/Central-Greece,2.0,1771150028.0,Argentina,Hungary,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870175,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,1.5,0.0,,47.73,0.0,
418,Greece,238,Athens,37.9837155,23.7293097,Attica,,"Central Greece, Peloponnese, Aegean Islands, Crete",https://www.erepublik.com/en/main/region/Attica,,,Spain,,,,,,,,,,,,,,,,,,,,,,
419,Greece,486,Tripoli,37.5101357,22.372644,Peloponnese,"Fish, Cattle","Attica, Central Greece, Aegean Islands, Crete, Ionian Islands",https://www.erepublik.com/en/main/region/Peloponnese,6.0,1771153445.0,Greece,Spain,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870081,3.0,87.0,direct,50.0,0.0,,50.0,0.0,,9.510000000000005,0.0,,0.0,0.0,,23.480000000000004,0.0,
420,Greece,489,Chios,38.3709813,26.1363457,Aegean Islands,,"Crete, Peloponnese, Attica, Marmara, Macedonia, Aegean Coast of Turkey, Central Greece, Thrace, Mediterranean Coast of Turkey, Southern Cyprus, Lower Egypt",https://www.erepublik.com/en/main/region/Aegean-Islands,,,Greece,,,,,,,,,,,,,,,,,,,,,,
421,Greece,488,Corfu,39.6118388,19.8306051,Ionian Islands,,"Epirus, Apulia, Central Greece, Peloponnese, Albanian Coast",https://www.erepublik.com/en/main/region/Ionian-Islands,,,Greece,,,,,,,,,,,,,,,,,,,,,,
422,Greece,487,Heraklion,35.3387352,25.1442126,Crete,"Fruits, Magnesium","Tel Aviv Center District, Aegean Islands, Attica, Peloponnese, Lower Egypt",https://www.erepublik.com/en/main/region/Crete,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
423,Poland,402,Olsztyn,53.778422,20.4801193,Mazuria,,"Pomerania, Mazovia, Kaliningrad, Dainava, Sudovia",https://www.erepublik.com/en/main/region/Mazuria,,,Poland,,,,,,,,,,,,,,,,,,,,,,
424,Poland,231,Warsaw,52.2296756,21.0122287,Mazovia,"Sand, Clay, Wood, Granite","Mazuria, Little Poland, Great Poland, Pomerania, Dainava, Sudovia, Brestskaya, Hrodzienskaya, Silesia",https://www.erepublik.com/en/main/region/Mazovia,,,Poland,,,,,,,,,,,,,,,,,,,,,,
425,Poland,391,Krakow,50.0646501,19.9449799,Little Poland,,"Galicia and Lodomeria, Mazovia, Silesia, Central Slovakia, Great Poland, Volhynia, Subcarpathia, Eastern Slovakia, Brestskaya",https://www.erepublik.com/en/main/region/Little-Poland,2.0,1771155189.0,Poland,United Arab Emirates,No Allies,Finland,https://www.erepublik.com/en/military/battlefield/870219,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
426,Poland,390,Poznan,52.406374,16.9251681,Great Poland,,"Silesia, Pomerania, Mazovia, Brandenburg and Berlin, Little Poland",https://www.erepublik.com/en/main/region/Great-Poland,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
437,Czech Republic,471,Plzen,49.7384252,13.37362,Southern Bohemia,Iron,"Northern Bohemia, Upper Austria, Lower Austria, Moravia, Bavaria, Saxony",https://www.erepublik.com/en/main/region/Southern-Bohemia,,,Czech Republic,,,,,,,,,,,,,,,,,,,,,,
440,Czech Republic,479,Brno,49.1950602,16.6068371,Moravia,,"Northern Bohemia, Central Slovakia, Lower Austria, Southern Bohemia, Silesia, Western Slovakia",https://www.erepublik.com/en/main/region/Moravia,2.0,1771152125.0,Czech Republic,Poland,Finland,No Allies,https://www.erepublik.com/en/military/battlefield/870197,15.0,3.0,direct,79.26,0.0,,50.0,0.0,,16.67,0.0,,100.0,0.0,,69.79,0.0,
442,Czech Republic,229,Prague,50.0755381,14.4378005,Northern Bohemia,Sand,"Southern Bohemia, Moravia, Saxony, Silesia",https://www.erepublik.com/en/main/region/Northern-Bohemia,,,Poland,,,,,,,,,,,,,,,,,,,,,,
443,India,241,New Delhi,28.635308,77.22496,Northern India,,"Rajasthan, Uttar Pradesh, Jammu and Kashmir, Punjab, Tibet",https://www.erepublik.com/en/main/region/Northern-India,,,India,,,,,,,,,,,,,,,,,,,,,,
445,India,491,Lucknow,26.8465108,80.9466832,Uttar Pradesh,,"Madhya Pradesh, Rajasthan, Northern India, Bihar",https://www.erepublik.com/en/main/region/Uttar-Pradesh,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
446,India,492,Jaipur,26.9124165,75.7872879,Rajasthan,,"Madhya Pradesh, Gujarat, Northern India, Uttar Pradesh, Punjab, Sindh",https://www.erepublik.com/en/main/region/Rajasthan,1.0,1771154601.0,Czech Republic,Nigeria,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870259,0.0,0.0,direct,41.67,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,40.39,0.0,
447,India,493,Bhopal,23.2599333,77.412615,Madhya Pradesh,,"Rajasthan, Uttar Pradesh, Gujarat, Chhattisgarh, Maharashtra, Bihar",https://www.erepublik.com/en/main/region/Madhya-Pradesh,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
448,India,494,Gandhinagar,23.2248196,72.6463769,Gujarat,,"Madhya Pradesh, Rajasthan, Maharashtra, Sindh",https://www.erepublik.com/en/main/region/Gujarat,6.0,1771152544.0,India,Czech Republic,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870086,10.0,80.0,direct,27.269999999999996,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,88.51,0.0,
449,India,495,Mumbai,19.0759837,72.8776559,Maharashtra,"Neodymium, Cobalt, Titanium, Wolfram","Gujarat, Andhra Pradesh, Madhya Pradesh, Karnataka, Chhattisgarh",https://www.erepublik.com/en/main/region/Maharashtra,,,India,,,,,,,,,,,,,,,,,,,,,,
450,India,496,Hyderabad,17.385044,78.486671,Andhra Pradesh,,"Tamil Nadu, Chhattisgarh, Maharashtra, Karnataka, Orissa",https://www.erepublik.com/en/main/region/Andhra-Pradesh,6.0,1771154705.0,Estonia,Brazil,No Allies,Canada,https://www.erepublik.com/en/military/battlefield/870082,19.0,71.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,34.849999999999994,0.0,
451,India,497,Bangalore,12.9715987,77.5945627,Karnataka,"Grain, Fruits, Cattle, Deer","Kerala, Tamil Nadu, Maharashtra, Andhra Pradesh",https://www.erepublik.com/en/main/region/Karnataka,,,India,,,,,,,,,,,,,,,,,,,,,,
452,India,498,Chennai,13.060422,80.249583,Tamil Nadu,Fish,"Karnataka, Andhra Pradesh, Southern Thailand, Kerala",https://www.erepublik.com/en/main/region/Tamil-Nadu,,,India,,,,,,,,,,,,,,,,,,,,,,
453,India,499,Thiruvananthapuram,8.4874949,76.948623,Kerala,Aluminum,"Karnataka, Tamil Nadu",https://www.erepublik.com/en/main/region/Kerala,1.0,1771153401.0,Japan,India,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870249,0.0,0.0,direct,0.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,40.94,0.0,
454,India,500,Bhubaneswar,20.2960587,85.8245398,Orissa,,"Chhattisgarh, Jharkhand, West Bengal, Andhra Pradesh",https://www.erepublik.com/en/main/region/Orissa,9.0,1771154163.0,India,Estonia,Canada,No Allies,https://www.erepublik.com/en/military/battlefield/870045,35.0,109.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,46.99,0.0,
455,India,501,Raipur,21.2513844,81.6296413,Chhattisgarh,,"Madhya Pradesh, Orissa, Andhra Pradesh, Jharkhand, Maharashtra",https://www.erepublik.com/en/main/region/Chhattisgarh,,,Brazil,,,,,,,,,,,,,,,,,,,,,,
456,India,502,Ranchi,23.3440997,85.309562,Jharkhand,,"Orissa, West Bengal, Bihar, Chhattisgarh",https://www.erepublik.com/en/main/region/Jharkhand,4.0,1771152310.0,India,Indonesia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870126,25.0,29.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,46.07,0.0,
