region id,original country,city id,city,lat,lon,region,resources,neighbours,region link
544,Russia,577,Volgograd,48.7098776,44.5227496,Volga,,"Volga Vyatka, North Caucasus, Urals, Moscow and Central Russia, Central Black Earth, Mazandaran and Golistan",https://www.erepublik.com/en/main/region/Volga
549,Sweden,585,Visby,57.6348,18.29484,Gotland,,"Svealand, Gotaland, Smaland, Kurzeme",https://www.erepublik.com/en/main/region/Gotland
561,India,591,Srinagar,34.0836581,74.7973681,Jammu and Kashmir,,"North-West Frontier Province, Punjab, Northern India, Tibet, Xinjiang",https://www.erepublik.com/en/main/region/Jammu-Kashmir
562,Norway,592,Longyearbyen,78.22,15.65,Svalbard & Jan Mayen,"Grain, Deer, Limestone",Nord-Norge,https://www.erepublik.com/en/main/region/Svalbard-Jan-Mayen
571,Slovenia,601,Nova Gorica,45.9572332,13.6482866,Slovenian Littoral,"Sand, Wood","Istria and Kvarner, Friuli-Venezia Giulia, Upper Carniola, Inner Carniola, Lower Carniola, Carinthia",https://www.erepublik.com/en/main/region/Slovenian-Littoral
581,Slovenia,611,Postojna,45.7750626,14.213397,Inner Carniola,,"Lower Carniola, Istria and Kvarner, Slovenian Littoral",https://www.erepublik.com/en/main/region/Inner-Carniola
591,Slovenia,631,Kranj,46.2392066,14.3556543,Upper Carniola,"Sand, Magnesium","Slovenian Littoral, Carinthia, Styria and Carinthia, Lower Carniola",https://www.erepublik.com/en/main/region/Upper-Carniola
601,Slovenia,641,Maribor,46.5573993,15.645982,Styria and Carinthia,"Fish, Fruits","Upper Carniola, Lower Carniola, Carinthia, Styria, Prekmurje, Northwest Croatia",https://www.erepublik.com/en/main/region/Styria-Carinthia
611,Slovenia,651,Ljubljana,46.0514263,14.5059655,Lower Carniola,Titanium,"Central Croatia, Lika and Gorski Kotar, Istria and Kvarner, Slovenian Littoral, Upper Carniola, Styria and Carinthia, Inner Carniola",https://www.erepublik.com/en/main/region/Lower-Carniola
621,Slovenia,661,Murska Sobota,46.6612399,16.1649037,Prekmurje,"Iron, Oil, Clay","Northwest Croatia, Styria and Carinthia, Western Transdanubia, Burgenland",https://www.erepublik.com/en/main/region/Prekmurje
622,Croatia,662,Osijek,45.5549624,18.6955144,Slavonia,,"Southern Transdanubia, Central Croatia, Northwest Croatia, Vojvodina, West Srpska Republic, Brcko District, Southern Great Plain",https://www.erepublik.com/en/main/region/Slavonia
623,Croatia,663,Zagreb,45.8130293,15.9778949,Central Croatia,,"Slavonia, Lower Carniola, Northwest Croatia, Lika and Gorski Kotar, West Srpska Republic, Federation of BiH",https://www.erepublik.com/en/main/region/Central-Croatia
624,Croatia,664,Varazdin,46.305746,16.3366066,Northwest Croatia,,"Slavonia, Central Croatia, Western Transdanubia, Prekmurje, Styria and Carinthia",https://www.erepublik.com/en/main/region/Northwest-Croatia
625,Croatia,665,Karlovac,45.4928973,15.5552683,Lika and Gorski Kotar,"Grain, Fish, Fruits, Cattle","Central Croatia, Lower Carniola, Istria and Kvarner, North Dalmatia, Federation of BiH",https://www.erepublik.com/en/main/region/Lika-Gorski-Kotar
626,Croatia,666,Rijeka,45.3270631,14.442176,Istria and Kvarner,,"Lika and Gorski Kotar, Lower Carniola, Inner Carniola, Slovenian Littoral",https://www.erepublik.com/en/main/region/Istria-Kvarner
627,Croatia,667,Zadar,44.1193923,15.2329111,North Dalmatia,"Iron, Aluminum, Oil, Rubber","Lika and Gorski Kotar, South Dalmatia, Federation of BiH",https://www.erepublik.com/en/main/region/North-Dalmatia
628,Croatia,668,Split,43.5081323,16.4401935,South Dalmatia,"Fruits, Cattle","North Dalmatia, Federation of BiH, Montenegrin Coast, Apulia, East Srpska Republic",https://www.erepublik.com/en/main/region/South-Dalmatia
629,Chile,669,Antofagasta,-23.65,-70.4,Norte Grande,,"Norte Chico, Argentine Northwest, Bolivian Altiplano, Low Andes",https://www.erepublik.com/en/main/region/Norte-Grande
630,Chile,670,La Serena,-29.906301,-71.250204,Norte Chico,,"Norte Grande, Argentine Northwest, Cuyo, Zona Central",https://www.erepublik.com/en/main/region/Norte-Chico
631,Chile,671,Santiago,-33.4691199,-70.641997,Zona Central,Fish,"Cuyo, Patagonia, Zona Sur, Norte Chico, Auckland",https://www.erepublik.com/en/main/region/Zona-Central
632,Chile,672,Temuco,-38.73383,-72.584496,Zona Sur,,"Zona Central, Patagonia, Zona Austral, Wellington, Canterbury",https://www.erepublik.com/en/main/region/Zona-Sur
633,Chile,673,Punta Arenas,-53.154478,-70.916476,Zona Austral,Limestone,"Zona Sur, Patagonia, Otago",https://www.erepublik.com/en/main/region/Zona-Austral
634,Serbia,675,Novi Sad,45.262231,19.851858,Vojvodina,,"Belgrade, Eastern Serbia, Western Serbia, Slavonia, Southern Great Plain, Banat, East Srpska Republic, Brcko District",https://www.erepublik.com/en/main/region/Vojvodina
635,Serbia,676,Belgrade,44.8205556,20.4622222,Belgrade,"Iron, Aluminum, Oil","Vojvodina, Vojvodina, Sumadija, Western Serbia",https://www.erepublik.com/en/main/region/Belgrade
636,Serbia,679,Kragujevac,44.012711,20.926741,Sumadija,"Fish, Fruits, Cattle","Belgrade, Eastern Serbia, Western Serbia, Raska, Southern Serbia",https://www.erepublik.com/en/main/region/Sumadija
637,Serbia,681,Zajecar,43.916667,22.3,Eastern Serbia,,"Vojvodina, Sumadija, Southern Serbia, Banat, Oltenia, Vidin",https://www.erepublik.com/en/main/region/Eastern-Serbia
638,Serbia,682,Uzice,43.86417,19.850031,Western Serbia,,"Vojvodina, Belgrade, Sumadija, Raska, East Srpska Republic, North Montenegrin Mountains",https://www.erepublik.com/en/main/region/Western-Serbia
639,Serbia,684,Kraljevo,43.723433,20.6871,Raska,Titanium,"Sumadija, Western Serbia, Southern Serbia, North Montenegrin Mountains, Kosovo",https://www.erepublik.com/en/main/region/Raska
640,Serbia,685,Nis,43.32472,21.90333,Southern Serbia,"Iron, Aluminum","Sumadija, Eastern Serbia, Raska, Vidin, Sofia, Eastern Macedonia, Kosovo",https://www.erepublik.com/en/main/region/Southern-Serbia
641,Malaysia,677,Kota Kinabalu,5.976474,116.115777,Sabah,"Magnesium, Wolfram","Sarawak, Kalimantan, Palawan, Mindanao",https://www.erepublik.com/en/main/region/Sabah
642,Malaysia,678,Kuching,1.530976,110.3442199,Sarawak,"Grain, Fruits, Cattle","Sabah, Kalimantan, Peninsular Malaysia, Sumatra",https://www.erepublik.com/en/main/region/Sarawak
643,Malaysia,680,Kuala Lumpur,3.139003,101.686855,Peninsular Malaysia,"Sand, Clay, Wood, Magnesium","Sarawak, Singapore City, Sumatra, Kalimantan, Southern Thailand",https://www.erepublik.com/en/main/region/Peninsular-Malaysia
644,Philippines,683,Manila,14.5995124,120.9842195,Luzon,Clay,"Palawan, Hainan, Guangdong, Visayas, Southern Taiwan",https://www.erepublik.com/en/main/region/Luzon
645,Philippines,686,Cebu,10.3156992,123.8854366,Visayas,"Sand, Clay, Cobalt","Mindanao, Palawan, Luzon, Hawaii, Pacifica",https://www.erepublik.com/en/main/region/Visayas
646,Philippines,687,Davao,7.190708,125.455341,Mindanao,"Sand, Clay","Sabah, Visayas, Palawan, Maluku islands, Sulawesi, Kalimantan",https://www.erepublik.com/en/main/region/Mindanao
647,Philippines,688,Puerto Princesa,9.9672163,118.78551,Palawan,"Clay, Wood, Limestone, Granite","Sabah, Luzon, Visayas, Mindanao",https://www.erepublik.com/en/main/region/Palawan
648,Singapore,674,Downtown Core,1.2866961,103.8535097,Singapore City,"Clay, Wood, Limestone, Neodymium","Peninsular Malaysia, Sumatra",https://www.erepublik.com/en/main/region/Singapore-City
649,Bosnia and Herzegovina,692,Banja Luka,44.7666667,17.1833333,West Srpska Republic,"Fish, Fruits, Cattle","Central Croatia, Federation of BiH, Slavonia, Brcko District",https://www.erepublik.com/en/main/region/West-Srpska-Republic
650,Bosnia and Herzegovina,691,Bijeljina,44.75,19.2166667,East Srpska Republic,"Fish, Sand","Brcko District, Federation of BiH, Vojvodina, Western Serbia, North Montenegrin Mountains, Central Montenegro, Montenegrin Coast, South Dalmatia",https://www.erepublik.com/en/main/region/East-Srpska-Republic
651,Bosnia and Herzegovina,690,Brcko,44.87278,18.80833,Brcko District,,"West Srpska Republic, East Srpska Republic, Federation of BiH, Slavonia, Vojvodina",https://www.erepublik.com/en/main/region/Brcko-District
652,Bosnia and Herzegovina,689,Sarajevo,43.85,18.25,Federation of BiH,Iron,"East Srpska Republic, Brcko District, West Srpska Republic, Central Croatia, Lika and Gorski Kotar, North Dalmatia, South Dalmatia",https://www.erepublik.com/en/main/region/Federation-of-BiH
653,Brazil,693,Porto Alegre,-30.0277041,-51.2287346,Rio Grande do Sul,,"Parana and Santa Catarina, Mesopotamia, Northern Cape, Charrua",https://www.erepublik.com/en/main/region/Rio-Grande-do-Sul
654,Estonia,694,Tallinn,59.4426896,24.7531972,Pohja-Eesti,"Fish, Fruits, Cattle, Limestone","Kesk-Eesti, Laane-Eesti, Southern Finland, Kirde-Eesti",https://www.erepublik.com/en/main/region/Pohja-Eesti
655,Estonia,695,Narva,59.3741198,28.1822329,Kirde-Eesti,"Grain, Sand, Clay, Wood","Pohja-Eesti, Kesk-Eesti, Moscow and Central Russia, Pohja-Eesti, Louna-Eesti",https://www.erepublik.com/en/main/region/Kirde-Eesti
656,Estonia,696,Viljandi,58.3676544,25.5953351,Kesk-Eesti,,"Pohja-Eesti, Kirde-Eesti, Moscow and Central Russia, Laane-Eesti, Louna-Eesti",https://www.erepublik.com/en/main/region/Kesk-Eesti
657,Estonia,697,Parnu,58.387261,24.4973523,Laane-Eesti,,"Pohja-Eesti, Kesk-Eesti, Vidzeme, Kurzeme",https://www.erepublik.com/en/main/region/Laane-Eesti
658,Estonia,698,Tartu,58.3708465,26.7147224,Louna-Eesti,"Titanium, Wolfram","Kesk-Eesti, Vidzeme, Moscow and Central Russia, Kirde-Eesti",https://www.erepublik.com/en/main/region/Louna-Eesti
659,Latvia,699,Riga,56.9462031,24.1042872,Vidzeme,"Iron, Magnesium","Laane-Eesti, Louna-Eesti, Latgale, Zemgale",https://www.erepublik.com/en/main/region/Vidzeme
660,Latvia,706,Daugavpils,55.8718512,26.5178205,Latgale,"Fish, Fruits","Moscow and Central Russia, Lithuanian Highland, Zemgale, Vidzeme, Vitsebskaya",https://www.erepublik.com/en/main/region/Latgale
661,Latvia,701,Jelgava,56.6526079,23.7226585,Zemgale,,"Kurzeme, Latgale, Vidzeme, Lithuanian Highland, Samogitia",https://www.erepublik.com/en/main/region/Zemgale
662,Latvia,709,Liepaja,56.5113106,21.0111931,Kurzeme,"Sand, Clay, Wood","Laane-Eesti, Zemgale, Samogitia, Gotland",https://www.erepublik.com/en/main/region/Kurzeme
663,Lithuania,710,Klaipeda,55.7,21.133333,Lithuania Minor,"Iron, Aluminum, Oil","Samogitia, Kaliningrad, Sudovia, Scania",https://www.erepublik.com/en/main/region/Lithuania-Minor
664,Lithuania,711,Telsiai,55.9835785,22.2508131,Samogitia,"Grain, Fruits, Cattle, Deer","Kurzeme, Zemgale, Lithuanian Highland, Lithuania Minor, Sudovia",https://www.erepublik.com/en/main/region/Samogitia
665,Lithuania,712,Panevezys,55.7374357,24.3703332,Lithuanian Highland,"Fish, Neodymium, Cobalt","Latgale, Zemgale, Dainava, Sudovia, Samogitia, Vitsebskaya",https://www.erepublik.com/en/main/region/Lithuanian-Highland
666,Lithuania,713,Vilnius,54.6893865,25.2800243,Dainava,,"Mazovia, Mazuria, Lithuanian Highland, Sudovia, Hrodzienskaya, Vitsebskaya",https://www.erepublik.com/en/main/region/Dainava
667,Lithuania,714,Marijampole,54.557812,23.3498124,Sudovia,,"Dainava, Lithuanian Highland, Samogitia, Kaliningrad, Mazovia, Mazuria, Lithuania Minor",https://www.erepublik.com/en/main/region/Sudovia
668,North Korea,715,Kanggye,40.9666667,126.6,Chagang,,"Jilin, Pyongan, Hamgyong, Ryanggang",https://www.erepublik.com/en/main/region/Chagang
669,North Korea,716,Pyongyang,39.031859,125.753765,Pyongan,,"Chagang, Liaoning, Hamgyong, Kangwon, Hwangae, Jilin, Ryanggang",https://www.erepublik.com/en/main/region/Pyongan
670,North Korea,717,Sariwŏn,38.50722,125.75583,Hwangae,"Grain, Saltpeter, Limestone, Magnesium","Pyongan, Kangwon",https://www.erepublik.com/en/main/region/Hwangae
671,North Korea,718,Wonsan,39.1475,127.4461111,Kangwon,"Deer, Granite, Neodymium, Cobalt","Pyongan, Hamgyong, Hwangae, Gangwon-do, Gyeonggi-do",https://www.erepublik.com/en/main/region/Kangwon
672,North Korea,719,Hamhung,39.9166667,127.5333333,Hamgyong,Fish,"Chagang, Pyongan, Ryanggang, Jilin, Far Eastern Russia, Kangwon, Tohoku",https://www.erepublik.com/en/main/region/Hamgyong
673,North Korea,720,Hyesan,41.392761,128.168198,Ryanggang,,"Chagang, Jilin, Hamgyong, Pyongan",https://www.erepublik.com/en/main/region/Ryanggang
674,Uruguay,721,Montevideo,-34.8836111,-56.1819444,Charrua,"Cattle, Wood, Limestone, Magnesium","Rio Grande do Sul, Pampas, Mesopotamia, Western Cape, South West States",https://www.erepublik.com/en/main/region/Charrua
675,Paraguay,722,Asuncion,-25.2821972,-57.6351,Paranena,"Magnesium, Titanium, Wolfram","Mesopotamia, Parana and Santa Catarina, South East Chaco, Center West of Brazil, Central East Chaco",https://www.erepublik.com/en/main/region/Paranena
676,Paraguay,723,Pozo Colorado,-22.633333,-60.5,Central East Chaco,"Saltpeter, Aluminum, Oil, Rubber","Argentine Northwest, South East Chaco, Center West of Brazil, Chuquisaca and Tarija, Santa Cruz, Paranena",https://www.erepublik.com/en/main/region/Central-East-Chaco
677,Bolivia,724,Tarija,-21.531811,-64.731163,Chuquisaca and Tarija,,"Central East Chaco, Santa Cruz, Beni and Cochabamba, Bolivian Altiplano, Argentine Northwest",https://www.erepublik.com/en/main/region/Chuquisaca-and-Tarija
678,Bolivia,725,Trinidad,-14.8333333,-64.9,Beni and Cochabamba,,"Chuquisaca and Tarija, Bolivian Altiplano, Pando, North of Brazil, Center West of Brazil, Santa Cruz",https://www.erepublik.com/en/main/region/Beni-and-Cochabamba
679,Bolivia,726,Santa Cruz,-17.8666667,-63,Santa Cruz,,"Chuquisaca and Tarija, Central East Chaco, Center West of Brazil, Beni and Cochabamba",https://www.erepublik.com/en/main/region/Santa-Cruz
680,Bolivia,727,La Paz,-16.4990099,-68.146248,Bolivian Altiplano,,"Chuquisaca and Tarija, Beni and Cochabamba, Pando, Argentine Northwest, Norte Grande, Low Andes, Southern Low Amazon",https://www.erepublik.com/en/main/region/Bolivian-Altiplano
681,Bolivia,728,Cobija,-11.02671,-68.76918,Pando,,"Beni and Cochabamba, Bolivian Altiplano, North of Brazil, Southern Low Amazon",https://www.erepublik.com/en/main/region/Pando
682,Peru,729,Cusco,-13.525,-71.9722222,Great Andes,,"Low Andes, Southern Low Amazon, Mid Andes",https://www.erepublik.com/en/main/region/Great-Andes
683,Peru,730,Ica,-14.06394,-75.743988,Mid Andes,,"Low Andes, Southern Low Amazon, Great Andes, Lima, Auckland",https://www.erepublik.com/en/main/region/Mid-Andes
684,Peru,731,Arequipa,-16.398822,-71.536883,Low Andes,,"Bolivian Altiplano, Norte Grande, Southern Low Amazon, Great Andes, Mid Andes",https://www.erepublik.com/en/main/region/Low-Andes
685,Peru,732,Trujillo,-8.112,-79.0288,Chimor,"Iron, Saltpeter, Aluminum, Rubber","Lima, Northern Low Amazon, Queensland",https://www.erepublik.com/en/main/region/Chimor
686,Peru,733,Iquitos,-3.733333,-73.25,Northern Low Amazon,"Oil, Neodymium, Cobalt, Wolfram","Southern Low Amazon, Lima, Chimor, North of Brazil, Amazonica",https://www.erepublik.com/en/main/region/Northern-Low-Amazon
687,Peru,734,Pucallpa,-8.3833333,-74.55,Southern Low Amazon,,"Bolivian Altiplano, Pando, Low Andes, North of Brazil, Great Andes, Mid Andes, Lima, Northern Low Amazon",https://www.erepublik.com/en/main/region/Southern-Low-Amazon
688,Peru,735,Lima DC,-12.04318,-77.02824,Lima,"Magnesium, Titanium","Southern Low Amazon, Mid Andes, Northern Low Amazon, Chimor",https://www.erepublik.com/en/main/region/Lima
689,Colombia,736,Leticia,-4.21528,-69.94056,Amazonica,Fish,"Northern Low Amazon, North of Brazil, Andina, Orinoquia, Guayana",https://www.erepublik.com/en/main/region/Amazonica
690,Colombia,737,Medellin,6.235925,-75.575137,Andina,Fish,"Amazonica, Orinoquia, Pacifica, Caribe e Insular, Venezuelan Andean, Zulian, Cundiboyacense",https://www.erepublik.com/en/main/region/Andina
691,Colombia,738,Cartagena,10.3873369,-75.5196631,Caribe e Insular,Fish,"Andina, Zulian, Southeast of Mexico, Pacifica",https://www.erepublik.com/en/main/region/Caribe-e-Insular
692,Colombia,739,Villavicencio,4.15,-73.633333,Orinoquia,Fish,"Amazonica, Andina, Guayana, Llanos, Venezuelan Andean, Cundiboyacense",https://www.erepublik.com/en/main/region/Orinoquia
693,Colombia,740,Cali,3.420556,-76.522222,Pacifica,,"Andina, Caribe e Insular, Visayas",https://www.erepublik.com/en/main/region/Pacifica
694,Colombia,741,Bogota,4.5980556,-74.0758333,Cundiboyacense,"Grain, Fruits, Cattle, Deer","Andina, Orinoquia",https://www.erepublik.com/en/main/region/Cundiboyacense
695,North Macedonia,742,Skopje,41.9973462,21.4279956,Povardarie,"Fish, Oil, Sand, Magnesium","Eastern Macedonia, Macedonia, Western Macedonia, Kosovo",https://www.erepublik.com/en/main/region/Povardarie
696,North Macedonia,743,Tetovo,42,20.966667,Western Macedonia,"Grain, Saltpeter, Titanium, Wolfram","Povardarie, Macedonia, Kosovo, Tirana, Southeastern Albania",https://www.erepublik.com/en/main/region/Western-Macedonia
697,North Macedonia,744,Stip,41.745651,22.19697,Eastern Macedonia,"Fruits, Cattle","Povardarie, Southern Serbia, Sofia, Macedonia",https://www.erepublik.com/en/main/region/Eastern-Macedonia
698,Montenegro,745,Pljevlja,43.36,19.36,North Montenegrin Mountains,"Fish, Sand, Wood, Magnesium","East Srpska Republic, Western Serbia, Raska, Central Montenegro, Kosovo, Tirana",https://www.erepublik.com/en/main/region/North-Montenegrin-Mountains
699,Montenegro,746,Podgorica,42.442575,19.268646,Central Montenegro,"Aluminum, Titanium, Wolfram","North Montenegrin Mountains, East Srpska Republic, Montenegrin Coast, Albanian Coast, Tirana",https://www.erepublik.com/en/main/region/Central-Montenegro
700,Montenegro,747,Bar,42.080952,19.1098709,Montenegrin Coast,Magnesium,"Central Montenegro, East Srpska Republic, South Dalmatia, Apulia, Albanian Coast",https://www.erepublik.com/en/main/region/Montenegrin-Coast
701,Republic of China (Taiwan),748,Taipei,25.091075,121.5598345,Northern Taiwan,"Grain, Fruits, Cattle, Deer","Fujian, Jeollanam-do, Eastern Taiwan, Central Taiwan",https://www.erepublik.com/en/main/region/Northern-Taiwan
702,Republic of China (Taiwan),749,Taichung,24.2332076,120.9417368,Central Taiwan,"Fish, Iron","Northern Taiwan, Fujian, Eastern Taiwan, Southern Taiwan",https://www.erepublik.com/en/main/region/Central-Taiwan
703,Republic of China (Taiwan),763,Taitung,22.9846118,120.9876321,Eastern Taiwan,,"Northern Taiwan, Central Taiwan, Kyushu, Hawaii, Southern Taiwan",https://www.erepublik.com/en/main/region/Eastern-Taiwan
704,Republic of China (Taiwan),750,Kaohsiung,23.0108714,120.6660044,Southern Taiwan,"Aluminum, Rubber","Central Taiwan, Eastern Taiwan, Guangdong, Hainan, Luzon",https://www.erepublik.com/en/main/region/Southern-Taiwan
705,Cyprus,751,Nicosia,35.1666667,33.3666667,Southern Cyprus,"Grain, Fruits, Cattle, Deer","Northern Cyprus, Aegean Islands, Nazareth North District, Sinai, Lower Egypt",https://www.erepublik.com/en/main/region/Southern-Cyprus
706,Cyprus,752,Famagusta,35.2857023,33.8411288,Northern Cyprus,"Fish, Magnesium","Southern Cyprus, Mediterranean Coast of Turkey",https://www.erepublik.com/en/main/region/Northern-Cyprus
707,Belarus,753,Brest,52.1333333,23.6666667,Brestskaya,,"Hrodzienskaya, Minskaya, Homelskaya, Volhynia, Little Poland, Mazovia",https://www.erepublik.com/en/main/region/Brestskaya
708,Belarus,754,Gomel,52.4452778,30.9841667,Homelskaya,Magnesium,"Brestskaya, Minskaya, Mahilyowskaya, Moscow and Central Russia, Siveria, Polisia, Volhynia",https://www.erepublik.com/en/main/region/Homelskaya
709,Belarus,755,Hrodna,53.6666667,23.8333333,Hrodzienskaya,"Magnesium, Titanium, Wolfram","Brestskaya, Dainava, Vitsebskaya, Minskaya, Mazovia",https://www.erepublik.com/en/main/region/Hrodzienskaya
710,Belarus,756,Minsk,53.9,27.5666667,Minskaya,,"Brestskaya, Homelskaya, Hrodzienskaya, Vitsebskaya, Mahilyowskaya",https://www.erepublik.com/en/main/region/Minskaya
711,Belarus,757,Mahilyow,53.9,30.3333333,Mahilyowskaya,"Grain, Fish, Fruits","Homelskaya, Minskaya, Vitsebskaya, Moscow and Central Russia",https://www.erepublik.com/en/main/region/Mahilyowskaya
712,Belarus,758,Vitsebsk,55.1833333,30.1666667,Vitsebskaya,"Magnesium, Titanium, Wolfram","Hrodzienskaya, Minskaya, Mahilyowskaya, Latgale, Moscow and Central Russia, Dainava, Lithuanian Highland",https://www.erepublik.com/en/main/region/Vitsebskaya
713,New Zealand,759,Auckland,-36.8484597,174.7633315,Auckland,,"New South Wales, Zona Central, Wellington, Mid Andes",https://www.erepublik.com/en/main/region/Auckland
714,New Zealand,760,Wellington,-41.2864603,174.776236,Wellington,,"Auckland, Zona Sur, Canterbury",https://www.erepublik.com/en/main/region/Wellington
715,New Zealand,761,Canterbury,-43.7542275,171.1637245,Canterbury,"Grain, Cobalt","Wellington, Otago, Zona Sur, Tasmania, Victoria",https://www.erepublik.com/en/main/region/Canterbury
716,New Zealand,762,Otago,-44.8280041,169.6345253,Otago,"Deer, Saltpeter, Rubber, Limestone","Canterbury, Zona Austral, Tasmania",https://www.erepublik.com/en/main/region/Otago
717,Saudi Arabia,764,Riyadh,24.7116667,46.7241667,Al Riyadh,,"Najran, Asir, Makkah, Al Madinah, Al Qasim, Ha'il, Northern Borders, Eastern Province",https://www.erepublik.com/en/main/region/Al-Riyadh
718,Saudi Arabia,765,Al Bahah,20.012991,41.4604489,Al Bahah,,"Asir, Makkah",https://www.erepublik.com/en/main/region/Al-Bahah
719,Saudi Arabia,779,Arar,30.980829,41.025009,Northern Borders,,"Al Riyadh, Ha'il, Eastern Province, Al Jawf",https://www.erepublik.com/en/main/region/Northern-Borders
720,Saudi Arabia,780,Sakaka,29.970869,40.2050089,Al Jawf,"Grain, Limestone","Sinai, Northern Borders, Tabuk, Ha'il, Beersheba South District",https://www.erepublik.com/en/main/region/Al-Jawf
721,Saudi Arabia,781,Medina,24.460899,39.62019,Al Madinah,,"Red Sea Coast, Al Riyadh, Makkah, Al Qasim, Ha'il, Tabuk",https://www.erepublik.com/en/main/region/Al-Madinah
722,Saudi Arabia,782,Buraidah,26.3333333,43.9666667,Al Qasim,,"Al Riyadh, Al Madinah, Ha'il",https://www.erepublik.com/en/main/region/Al-Qasim
723,Saudi Arabia,783,Ha'il,27.5166667,41.6833333,Ha'il,,"Al Riyadh, Northern Borders, Al Jawf, Al Madinah, Al Qasim, Tabuk",https://www.erepublik.com/en/main/region/Ha-il
724,Saudi Arabia,784,Abha,18.220221,42.5081599,Asir,,"Al Riyadh, Al Bahah, Jizan, Najran, Makkah",https://www.erepublik.com/en/main/region/Asir
725,Saudi Arabia,785,Dammam,26.3926665,49.9777136,Eastern Province,,"Abu Dhabi, Al Riyadh, Northern Borders, Hormozgan, Najran",https://www.erepublik.com/en/main/region/Eastern-Province
726,Saudi Arabia,786,Tabuk,28.390409,36.5732,Tabuk,,"Sinai, Red Sea Coast, Al Jawf, Al Madinah, Ha'il",https://www.erepublik.com/en/main/region/Tabuk
727,Saudi Arabia,787,Najran,17.49173,44.13229,Najran,,"Al Riyadh, Asir, Eastern Province",https://www.erepublik.com/en/main/region/Najran
728,Saudi Arabia,788,Mecca,21.4166667,39.8166667,Makkah,,"Al Riyadh, Al Bahah, Al Madinah, Asir, Jizan",https://www.erepublik.com/en/main/region/Makkah
729,Saudi Arabia,789,Jizan,16.89192,42.549751,Jizan,Cobalt,"Asir, Makkah",https://www.erepublik.com/en/main/region/Jizan
730,Egypt,778,Dahab,28.5091355,34.5136344,Sinai,,"Red Sea Coast, Lower Egypt, Southern Cyprus, Beersheba South District, Tabuk, Al Jawf",https://www.erepublik.com/en/main/region/Sinai
731,Egypt,777,Cairo,30.0444196,31.2357116,Lower Egypt,"Wood, Magnesium","Sinai, Western Desert, Middle Egypt, Red Sea Coast, Southern Cyprus, Mediterranean Coast of Turkey, Aegean Islands, Crete",https://www.erepublik.com/en/main/region/Lower-Egypt
732,Egypt,776,Siwa,29.2031708,25.5195451,Western Desert,"Neodymium, Magnesium, Titanium","Lower Egypt, Upper Egypt, Middle Egypt",https://www.erepublik.com/en/main/region/Western-Desert
733,Egypt,775,Amarna,27.65,30.966667,Middle Egypt,Wood,"Lower Egypt, Western Desert, Upper Egypt, Red Sea Coast",https://www.erepublik.com/en/main/region/Middle-Egypt
734,Egypt,774,Luxor,25.6872431,32.6396357,Upper Egypt,"Fish, Fruits, Deer","Western Desert, Middle Egypt, Red Sea Coast",https://www.erepublik.com/en/main/region/Upper-Egypt
735,Egypt,773,Hurghada,27.2578957,33.8116067,Red Sea Coast,Rubber,"Sinai, Lower Egypt, Middle Egypt, Upper Egypt, Al Madinah, Tabuk",https://www.erepublik.com/en/main/region/Red-Sea-Coast
736,United Arab Emirates,772,Abu Dhabi,24.4666667,54.3666667,Abu Dhabi,"Sand, Clay, Wood, Limestone","Eastern Province, Dubai, Sharjah",https://www.erepublik.com/en/main/region/Abu-Dhabi
737,United Arab Emirates,771,Dubai,25.271139,55.307485,Dubai,"Granite, Magnesium, Titanium, Wolfram","Abu Dhabi, Sharjah",https://www.erepublik.com/en/main/region/Dubai
738,United Arab Emirates,770,Sharjah,25.3575224,55.3918648,Sharjah,,"Abu Dhabi, Dubai, Ajman, Ras al-Khaimah, Umm al Quwain",https://www.erepublik.com/en/main/region/Sharjah
739,United Arab Emirates,769,Ajman,25.403023,55.491797,Ajman,"Iron, Cobalt",Sharjah,https://www.erepublik.com/en/main/region/Ajman
740,United Arab Emirates,768,Ras al-Khaimah,25.8006926,55.9761994,Ras al-Khaimah,,"Sharjah, Umm al Quwain, Fujairah, Hormozgan",https://www.erepublik.com/en/main/region/Ras-al-Khaimah
741,United Arab Emirates,767,Falaj Al Moalla,25.3576093,55.863496,Umm al Quwain,,"Ras al-Khaimah, Sharjah, Hormozgan",https://www.erepublik.com/en/main/region/Umm-al-Quwain
742,United Arab Emirates,766,Fujairah,25.1173883,56.3525677,Fujairah,,"Ras al-Khaimah, Hormozgan",https://www.erepublik.com/en/main/region/Fujairah
743,Serbia,790,Pristina,42.67272,21.16688,Kosovo,,"Raska, North Montenegrin Mountains, Tirana, Western Macedonia, Povardarie, Southern Serbia",https://www.erepublik.com/en/main/region/Kosovo
744,Albania,793,Tirana,41.326053,19.816007,Tirana,,"Kosovo, Albanian Coast, Southeastern Albania, Central Montenegro, North Montenegrin Mountains, Western Macedonia",https://www.erepublik.com/en/main/region/Tirana
745,Albania,791,Durres,41.32306,19.44139,Albanian Coast,,"Apulia, Epirus, Central Montenegro, Montenegrin Coast, Southeastern Albania, Tirana, Ionian Islands",https://www.erepublik.com/en/main/region/Albanian-Coast
746,Albania,792,Berat,40.70583,19.95222,Southeastern Albania,,"Albanian Coast, Tirana, Western Macedonia, Macedonia, Epirus",https://www.erepublik.com/en/main/region/Southeastern-Albania
